artistName,averageUserRating,averageUserRatingForCurrentVersion,contentAdvisoryRating,fileSizeBytes,isGameCenterEnabled,minimumOsVersion,price,primaryGenreId,releaseDate,trackName,userRatingCount,,
Rollic Games,4.8125,4.8125,12+,201616384,FALSE,12,0,6014,2023-12-05T08:00:00Z,Coin Stack Puzzle,144,,
"The Othernet, LLC",4.48263,4.48263,17+,207326208,FALSE,12,0,6014,2011-10-14T20:02:41Z,Offline Poker - Texas Holdem,6680,,
Tellurion Mobile,4.54832,4.54832,4+,244837376,TRUE,13,0,6014,2016-09-25T21:10:57Z,PrimalСraft 3D: Block Building,6923,,
GD Company,4.24624,4.24624,17+,388017152,TRUE,12,0,6014,2016-09-29T23:59:14Z,Special Forces Group 2,12557,,
"Special Gamez Technology Co., Ltd.",4.74776,4.74776,12+,1378355200,FALSE,11,0,6014,2022-08-25T07:00:00Z,Wolf Game: Wild Animal Wars,13725,,
Com2uS Corp.,4.56653,4.56653,12+,1734926336,TRUE,9,0,6014,2024-01-31T08:00:00Z,Frostpunk: Beyond the Ice,962,,
Thai Hoa Technology and Media Solution Joint Stock Company,4.64991,4.64991,4+,129976320,FALSE,12,0,6014,2020-11-04T08:00:00Z,Super Dan's World,6484,,
PikPok,4.79934,4.79934,4+,1576395776,TRUE,13,0,6014,2019-04-24T09:08:59Z,Rival Stars Horse Racing,122755,,
AI Games FZ,4.55848,4.55848,12+,325700608,FALSE,13,0,6014,2019-05-05T15:27:35Z,Fun Race 3D — Run & Parkour,791527,,
"Anhtin Co., Ltd.",3.70368,3.70368,4+,165635072,FALSE,14.1,0,6014,2023-06-29T07:00:00Z,PSP Emulator,1522,,
Le Nam Hung,4.49296,4.49296,4+,327087104,FALSE,13,0,6014,2023-10-29T07:00:00Z,Build World Adventure,996,,
Hutch Games Ltd,4.65317,4.65317,4+,2484584448,TRUE,13,0,6014,2017-08-29T15:23:51Z,Top Drives – Car Cards Racing,46351,,
S Tanveer Hussain,4.41736,4.41736,12+,183847936,FALSE,12.4,0,6014,2014-06-27T23:12:12Z,Play Football 2024- Real Goal,45864,,
正中 周,4.05405,4.05405,12+,183012352,FALSE,11,0,6014,2022-04-12T07:00:00Z,Street Basketball Fight,185,,
"Fun Learning Games for Kids: Baby, Toddler, Pre-K, Kindergarten & Preschool Educational Apps",4.5,4.5,4+,106270720,FALSE,11,0,6014,2023-07-27T07:00:00Z,Pizza Games: Cooking for Kids,556,,
Bolga Games,4.52173,4.52173,12+,255120384,FALSE,12.5,0,6014,2023-03-11T08:00:00Z,Fate Puzzle: Brain Riddle Game,6973,,
Marmalade Game Studio,4.77297,4.77297,12+,1446030336,TRUE,13,0,6014,2023-03-24T07:00:00Z,Clue: Classic Edition+,7576,,
Hoang Trong Thanh Tung,4.11111,4.11111,4+,370270208,FALSE,12,0,6014,2023-12-11T08:00:00Z,Rhythm Tiles 4: Music Game,9,,
Hitapps Games LTD,4.61209,4.61209,12+,161221632,FALSE,13,0,6014,2023-08-20T07:00:00Z,Syllatiles,2101,,
"LeoGame Co., Ltd",4.41071,4.41071,4+,179930112,FALSE,12.5,0,6014,2023-11-16T08:00:00Z,The Merge Watermelon Game,112,,
Inspired Square FZE,4.86923,4.86923,17+,197350400,FALSE,13,0,6014,2016-03-18T14:27:38Z,Dot Knot - Line & Color Puzzle,55838,,
Libii HK Limited,4.59084,4.59084,4+,269849600,FALSE,11,0,6014,2022-10-22T07:00:00Z,Paper Princess's Dream Castle,56264,,
Uken Inc.,4.54851,4.54851,4+,265392128,TRUE,11,0,6014,2018-09-25T00:08:53Z,Millionaire Trivia: TV Game,48947,,
Nicholas McNamara,4.55424,4.55424,4+,44345344,TRUE,14,0,6014,2012-02-14T20:02:30Z,Mental Math Cards Games & Tips,33573,,
SpinX Games Limited,4.59898,4.59898,17+,320148480,FALSE,12,0,6014,2020-09-19T07:00:00Z,Jackpot Crush - Casino Slots,10890,,
Voodoo,4.36404,4.36404,12+,377309184,FALSE,13,0,6014,2022-05-19T07:00:00Z,Paper.io 4,6458,,
Playvalve S.L.,4.77473,4.77473,4+,201117696,FALSE,12.5,0,6014,2024-02-03T08:00:00Z,Spades Stars - Card Game,182,,
Electronic Arts,3.43815,3.43815,4+,65123328,FALSE,15,0,6014,2016-09-22T11:36:58Z,EA SPORTS FC™ 24 Companion,26541,,
Kongregate,4.83256,4.83256,9+,572866560,TRUE,12,0,6014,2016-11-09T00:07:34Z,Burrito Bison: Launcha Libre,38632,,
KidultLovin,4.71079,4.71079,12+,190722048,FALSE,12,0,6014,2022-05-18T07:00:00Z,Bubble Pop Dream,133248,,
LIHUHU PTE. LTD.,4.69682,4.69682,4+,130838528,TRUE,12,0,6014,2017-01-07T17:12:38Z,Wooden 100 Block Puzzle Game,44660,,
Lion Studios Plus,4.59663,4.59663,17+,240111616,FALSE,12.5,0,6014,2023-06-23T07:00:00Z,Sticker Book: Color By Number,24097,,
Ubisoft,1.81065,1.81065,4+,274334720,FALSE,14.4,0,6014,2022-11-16T08:00:00Z,Just Dance 2024 Controller,1014,,
Bearbit Studios B.V.,4.14149,4.14149,9+,164762624,TRUE,11,0,6014,2015-07-27T15:12:03Z,Smashy Road: Wanted,11280,,
HONG KONG FOTOABLE TECHNOLOGY LIMITED,4.3564,4.3564,12+,906145792,FALSE,11,0,6014,2020-11-20T08:00:00Z,Solitaire Home Design-Fun Game,19015,,
Voodoo,4.54653,4.54653,12+,237325312,FALSE,13,0,6014,2022-04-20T07:00:00Z,Bucket Crusher,74327,,
Ark Games,4.56171,4.56171,12+,4076357632,FALSE,11,0,6014,2022-09-06T07:00:00Z,The Legend of Neverland,6044,,
Playdigious,4.83175,4.83175,12+,2050088960,TRUE,13,0,6014,2022-12-02T08:00:00Z,Dead Cells+,6015,,
Chung Nguyen,4.04512,4.04512,4+,134107136,FALSE,11,0,6014,2022-12-07T08:00:00Z,Zoo Doctor Dentist : Game,1086,,
Oussama Hadri Chouki,4.5031,4.5031,4+,305025024,FALSE,12,0,6014,2023-08-21T07:00:00Z,FNF - Music Battle Mods,2099,,
SayGames LTD,4.51025,4.51025,4+,237123584,TRUE,12,0,6014,2023-05-26T07:00:00Z,Blocky Quest - Classic Blocks,13319,,
LEGO,4.26306,4.26306,4+,1204736000,TRUE,13,0,6014,2019-12-19T08:00:00Z,LEGO® Builder's Journey,1053,,
Nguyen Duy Lam,4.39286,4.39286,4+,151260160,FALSE,15,0,6014,2023-12-28T08:00:00Z,Coloring Virtual Circus,28,,
KidultLovin,4.65526,4.65526,4+,232024064,FALSE,12,0,6014,2021-09-20T07:00:00Z,Match 3D Master: Matching Game,21764,,
Microsoft Corporation,4.71725,4.71725,4+,130806784,FALSE,11,0,6014,2016-11-23T02:14:17Z,Microsoft Solitaire Collection,202468,,
PlayStudios,4.95198,4.95198,17+,138004480,FALSE,11,0,6014,2021-09-08T07:00:00Z,MGM Slots Live - Vegas Casino,78692,,
Phantix Games,4.77646,4.77646,17+,247493632,TRUE,9,0,6014,2017-05-16T14:21:54Z,Mafia City: War of Underworld,125501,,
MNO GO APPS LTD,4.72266,4.72266,4+,252655616,TRUE,12.5,0,6014,2018-02-14T10:40:04Z,QuizzLand. Quiz & Trivia game,128564,,
Warner Bros.,4.63948,4.63948,12+,1714847744,TRUE,12,0,6014,2017-05-09T22:56:54Z,Injustice 2,160320,,
HONG KONG HYPERTAP TECHNOLOGY LIMITED,4.71964,4.71964,4+,185521152,FALSE,11,0,6014,2023-08-28T07:00:00Z,Gown Color - Paint by number,453,,
Miniclip.com,4.58681,4.58681,4+,186567680,TRUE,12,0,6014,2019-03-26T15:18:57Z,Carrom Pool: Disc Game,53220,,
Happibits,4.58352,4.58352,4+,249871360,FALSE,11,0,6014,2022-09-06T07:00:00Z,Solitaire Resort,7717,,
Michal Gorny,4.65672,4.65672,4+,51544064,FALSE,12,0,6014,2022-12-10T08:00:00Z,Pixletters,67,,
Product Madness,4.51498,4.51498,17+,401807360,FALSE,11,0,6014,2014-07-26T20:37:31Z,Heart of Vegas - Casino Slots,78080,,
Muhammad Hussain,2.66667,2.66667,4+,844135424,FALSE,11,0,6014,2022-04-21T07:00:00Z,Train Games: Train Simulator,6,,
"ArchiDesign Std, LLC",4.57895,4.57895,4+,449146880,FALSE,12.1,0,6014,2018-01-05T08:00:00Z,FlippIt! - House Flipper,38,,
Thai Hoa Technology and Media Solution Joint Stock Company,4.28142,4.28142,4+,115744768,FALSE,11,0,6014,2022-12-29T08:00:00Z,Girl Hair Salon Fashion,6613,,
Gameloft,4.65066,4.65066,4+,1436754944,TRUE,13,0,6014,2016-03-16T17:52:43Z,Disney Magic Kingdoms,164597,,
Powerz.tech,4.75,4.75,4+,348354560,TRUE,15,0,6014,2021-06-28T07:00:00Z,PowerZ,60,,
Smart Imagine,4.93208,4.93208,12+,197594112,FALSE,11,0,6014,2023-07-21T07:00:00Z,Blossom sort - Flower Games,2577,,
"Concrete Software, Inc.",4.65428,4.65428,4+,133190656,TRUE,11,0,6014,2013-11-05T08:00:00Z,PBA® Bowling Challenge,119419,,
Voodoo,4.62694,4.62694,17+,294421504,FALSE,13,0,6014,2022-08-16T07:00:00Z,Ball Up: Knife Racing,21723,,
LONG TECH NETWORK LIMITED,3.88313,3.88313,12+,1577281536,TRUE,12,0,6014,2018-02-19T11:23:28Z,Last Shelter: Survival,16745,,
Crazy Labs,4.68023,4.68023,12+,120877056,FALSE,12,0,6014,2020-11-27T08:00:00Z,Touch-Down 3D,66269,,
Bazyab Ahmad,3.14286,3.14286,4+,172571648,FALSE,11,0,6014,2023-09-01T07:00:00Z,Shape Evolution Shifting Race,7,,
Turbo Rocket Games,4.66674,4.66674,9+,596008960,TRUE,11,0,6014,2018-02-14T17:57:50Z,WildCraft: Wild Sim Online,93269,,
Virtual Gaming Worlds,2.9875,2.9875,17+,137592832,FALSE,13,0,6014,2019-12-31T08:00:00Z,Chumba Lite – Casino games,160,,
Playtika LTD,4.65728,4.65728,17+,281828352,FALSE,9,0,6014,2013-06-13T07:00:00Z,Caesars Slots: Casino Games,124824,,
Olleyo,4.90767,4.90767,4+,406535168,TRUE,12,0,6014,2022-09-19T07:00:00Z,Piggy Kingdom - Match & Rescue,4430,,
SUPERSONIC STUDIOS LTD,4.64856,4.64856,12+,412022784,FALSE,12,0,6014,2022-03-30T07:00:00Z,Hyper Hostess,23401,,
SUPERSONIC STUDIOS LTD,4.64938,4.64938,12+,417383424,FALSE,12,0,6014,2022-11-01T07:00:00Z,Auto Diggers,7233,,
USPEX ARASTIRMA GELISTIRME YAZILIM BILGISAYAR SANAYI VE TICARET ANONIM SIRKETI,4.51258,4.51258,17+,364254208,FALSE,12,0,6014,2022-04-24T07:00:00Z,Real Life: Choices Simulator,3180,,
Com2uS Corp.,0,0,4+,192862208,TRUE,13,0,6014,2024-04-18T07:00:00Z,BTS Cooking On,0,,
RORTOS SRL,4.58965,4.58965,4+,901155840,TRUE,11,0,6014,2018-08-04T02:53:41Z,Airline Commander: Flight Game,71880,,
Oculist,4.69231,4.69231,4+,207165440,FALSE,13,0,6014,2020-10-02T07:00:00Z,Hello Kitty: Coloring Book,871,,
Crazy Labs,4.71269,4.71269,12+,264586240,FALSE,12,0,6014,2022-01-05T08:00:00Z,DIY Joystick,56064,,
SUPERSONIC STUDIOS LTD,4.49257,4.49257,12+,430667776,FALSE,12,0,6014,2022-12-28T08:00:00Z,Hide My Proof,10829,,
Li-Ho Tseng,4.5339,4.5339,17+,1073798144,FALSE,13,0,6014,2023-02-01T08:00:00Z,Become Office Queen,27761,,
"HYBE IM Co.,Ltd.",4.53867,4.53867,4+,268838912,TRUE,12,0,6014,2021-02-03T08:00:00Z,Rhythm Hive,25242,,
HOMA GAMES,4.58439,4.58439,17+,352613376,FALSE,12.5,0,6014,2022-01-18T08:00:00Z,Merge & Fight - Dinosaur Game,61741,,
Tibith,4.77588,4.77588,12+,253529088,TRUE,12,0,6014,2021-12-07T08:00:00Z,Bloody Bastards,12685,,
Luong Tien,4.44826,4.44826,12+,742536192,TRUE,10,0,6014,2019-08-22T08:20:15Z,Horror Clown-Scary Escape Game,4861,,
"Hit-Point Co., Ltd.",4.77827,4.77827,4+,54879232,FALSE,11,0,6014,2014-10-21T14:08:14Z,Neko Atsume: Kitty Collector,24394,,
LBC Studios Inc.,4.82562,4.82562,17+,223447040,FALSE,15.2,0,6014,2017-04-05T17:17:12Z,Hempire - Weed Growing Game,29006,,
Matas Cuplinskas,3.06641,3.06641,4+,50408448,FALSE,12,0,6014,2018-08-02T05:24:29Z,Games for Cats!,3629,,
Nabeel Munawar Mughal,4.45507,4.45507,4+,232017920,FALSE,12,0,6014,2022-09-30T07:00:00Z,Animal Rescue - Dog Simulator,10372,,
Ngoc Pham Thi,4.78852,4.78852,17+,326971392,FALSE,11,0,6014,2022-05-27T07:00:00Z,Fashion Stylist -Dress Up Game,24399,,
Playgendary Limited,4.65401,4.65401,4+,452049920,FALSE,11,0,6014,2023-02-05T08:00:00Z,DIY Projects - Art Puzzle Game,7110,,
Playstack Ltd,4.74603,4.74603,4+,625673216,TRUE,13.5,0,6014,2023-05-04T07:00:00Z,Cityscapes: Sim Builder,6237,,
INVINCIBLES STUDIO LTD,4.62587,4.62587,4+,863549440,TRUE,14.5,0,6014,2023-09-28T07:00:00Z,Soccer Manager 2024 - Football,2312,,
Veraxen Ltd,4.80224,4.80224,12+,193208320,FALSE,13,0,6014,2022-10-22T07:00:00Z,Differences: find and spot,6523,,
Pazu Games Ltd,3.74825,3.74825,4+,118984704,FALSE,9,0,6014,2022-01-05T08:00:00Z,Characters maker kids games,3992,,
PixelMob Sp. z o.o.,4.61967,4.61967,17+,290837504,FALSE,12,0,6014,2021-08-12T07:00:00Z,Kiss in Public: Dating Choices,29172,,
ustwo games,4.1843,4.1843,4+,648035328,TRUE,13,0,6014,2023-10-02T07:00:00Z,Assemble with Care,293,,
BoomHits sp. z o.o.,4.21129,4.21129,12+,508489728,FALSE,12,0,6014,2020-09-03T07:00:00Z,Crazy Traffic Control,1576,,
"Gamincat, Inc.",4.79552,4.79552,12+,246395904,FALSE,12.5,0,6014,2022-12-22T08:00:00Z,Jigsort Puzzles,31622,,
Zynga Inc.,4.60748,4.60748,12+,393226240,TRUE,12,0,6014,2014-04-17T00:07:53Z,FarmVille 2: Country Escape,186835,,
"Critical Hit Software, LLC",4.64135,4.64135,4+,267938816,FALSE,11,0,6014,2012-04-05T01:03:36Z,Jigsaw Puzzle,393214,,
Playdigious,0,0,9+,214564864,TRUE,15,0,6014,2024-04-30T07:00:00Z,Loop Hero,0,,
Murka Games Limited,4.6069,4.6069,17+,304278528,FALSE,12,0,6014,2015-01-02T22:32:40Z,Scatter Slots - Slot Machines,181940,,
孟磊 朱,4.54207,4.54207,4+,133441536,FALSE,12,0,6014,2017-10-24T18:05:37Z,Pooking - Billiards City,39539,,
FreshPlanet Inc.,4.52263,4.52263,9+,204547072,TRUE,12.4,0,6014,2021-03-18T07:00:00Z,SongPop® - Guess The Song,15244,,
Art of the State LLC,4.65191,4.65191,12+,324429824,TRUE,11,0,6014,2015-12-16T10:22:50Z,Alliance: Air War,20739,,
Nikola Jovanovic,3.51954,3.51954,9+,412997632,TRUE,11,0,6014,2021-02-17T08:00:00Z,Walls - Launch The Ball Game,435,,
"Big Fish Games, Inc",4.55334,4.55334,17+,120896512,FALSE,11,0,6014,2012-08-16T01:34:42Z,Big Fish Casino: Slots Games,211004,,
Lapusanu Patriciu,4.35144,4.35144,4+,199725056,FALSE,11,0,6014,2021-07-17T07:00:00Z,Car Simulator Multiplayer 2024,13587,,
Pablo Leban,4.81932,4.81932,9+,298901504,FALSE,13,0,6014,2020-09-10T07:00:00Z,Idle Slayer,18292,,
DO VAN HUY,4.86811,4.86811,17+,313391104,FALSE,12,0,6014,2022-03-09T08:00:00Z,"Delete Master, Brain Puzzle",6968,,
KINGS FORTUNE PTE.LTD.,4.80093,4.80093,4+,329172992,FALSE,12,0,6014,2023-11-16T08:00:00Z,Happy Diner Story,1944,,
Kwalee Ltd,4.68225,4.68225,12+,158959616,FALSE,11,0,6014,2020-05-04T07:00:00Z,Line Up: Draw the Criminal,90097,,
Sofish Game,4.44183,4.44183,12+,360089600,FALSE,11,0,6014,2023-02-06T08:00:00Z,Oil Era - Idle Mining Tycoon,765,,
Vector Unit,4.46143,4.46143,9+,116085760,TRUE,12,0,6014,2014-09-17T05:19:58Z,Beach Buggy Racing,5444,,
FourThirtyThree Inc.,4.62436,4.62436,12+,1902898176,TRUE,12,0,6014,2018-08-09T02:30:18Z,Boxing Star,93901,,
Nordcurrent UAB,4.43279,4.43279,4+,304022528,TRUE,12,0,6014,2022-01-23T08:00:00Z,Happy Clinic: Hospital Game,22302,,
"Candywriter, LLC",4.6273,4.6273,17+,191266816,FALSE,11,0,6014,2021-11-02T07:00:00Z,BitLife Dogs - DogLife,56869,,
Doan Thanh,4.77657,4.77657,4+,224590848,TRUE,13,0,6014,2020-03-02T08:00:00Z,Stick Warriors - God Infinity,117044,,
SayGames LTD,4.60037,4.60037,12+,263268352,FALSE,12,0,6014,2020-03-21T07:00:00Z,The Cook - 3D Cooking Game,145353,,
BOOST FELIXSTOWE LTD,4.88889,4.88889,9+,318639104,FALSE,12,0,6014,2023-12-25T08:00:00Z,Devil fruit:Fate of Pirate,63,,
Hutch Games Ltd,4.53472,4.53472,4+,1889100800,TRUE,15,0,6014,2019-05-09T02:59:00Z,F1 Clash - Car Racing Manager,60305,,
LIHUHU PTE. LTD.,4.72072,4.72072,4+,203717632,TRUE,12,0,6014,2020-11-18T08:00:00Z,Mahjong Triple 3D: Tile Match,46838,,
Veraxen Ltd,4.86444,4.86444,12+,261515264,FALSE,12.2,0,6014,2022-08-03T07:00:00Z,Solitaire — Classic Card Game,5599,,
Thai Hoa Technology and Media Solution Joint Stock Company,4.60931,4.60931,4+,265441280,FALSE,12,0,6014,2021-11-23T08:00:00Z,Bike Stunts Race Game 3D,18982,,
Uken Inc.,4.63483,4.63483,17+,260042752,FALSE,10,0,6014,2017-02-21T18:50:56Z,Kings of Pool,20207,,
Xombat ApS,4.63157,4.63157,4+,9992192,FALSE,14,0,6014,2023-06-26T07:00:00Z,Train Manager - 2024,133,,
Hongkong Happyfun Network Technology Limited,0,0,12+,640152576,FALSE,12,0,6014,2024-02-21T08:00:00Z,Pixel Overlord: 4096 Draws,0,,
BlackAurora Data Limited,4.42357,4.42357,17+,151956480,FALSE,12,0,6014,2023-10-29T07:00:00Z,Million Chance,1969,,
Digital Things,4.58844,4.58844,9+,1076239360,FALSE,12,0,6014,2019-05-29T02:26:27Z,Idle Theme Park - Tycoon Game,132610,,
RABABA Games,4.09426,4.09426,4+,1271708672,TRUE,12,0,6014,2016-02-18T16:15:26Z,Hajwala Drift,18195,,
MY.GAMES B.V.,4.59073,4.59073,4+,252722176,FALSE,12,0,6014,2020-07-28T07:00:00Z,Grand Hotel Mania: Management,44074,,
Voodoo,4.69963,4.69963,12+,214079488,FALSE,13,0,6014,2018-11-22T18:12:46Z,Crowd City,1030014,,
"Game Duo Co.,Ltd.",4.7102,4.7102,12+,308374528,FALSE,12,0,6014,2024-01-03T08:00:00Z,Little Piggy Defense,245,,
"Xiamen Sixcube Information Technology Co., Ltd.",4.37533,4.37533,12+,224904192,FALSE,12,0,6014,2023-12-04T08:00:00Z,Animals Racing,738,,
"LEXIANGCO.,LIMITED",4.63598,4.63598,17+,809457664,TRUE,12,0,6014,2023-11-09T08:00:00Z,Mad Survivor: Arid Warfire,3445,,
Miniclip.com,4.50222,4.50222,12+,71892992,FALSE,11,0,6014,2011-04-05T01:22:18Z,Mini Militia - Doodle Army 2,26986,,
Paulina Pabis,4.62469,4.62469,12+,233659392,TRUE,12,0,6014,2013-04-11T17:22:53Z,Eyes Horror & Coop Multiplayer,11641,,
ALICTUS YAZILIM A.S.,4.32977,4.32977,12+,191607808,FALSE,11,0,6014,2022-08-02T07:00:00Z,Only 1% Challenges:Tricky Game,6365,,
BUD INTERACTIVE PTE. LTD.,4.4421,4.4421,12+,552487936,FALSE,13,0,6014,2021-11-05T07:00:00Z,"BUD: Avatar, Create and Play",7055,,
NaturalMotion,4.76424,4.76424,4+,219669504,TRUE,11,0,6014,2013-11-21T00:33:53Z,Clumsy Ninja,366131,,
Farlight Games,4.77159,4.77159,9+,2413830144,FALSE,11,0,6014,2023-03-28T07:00:00Z,Call of Dragons,26650,,
Geisha Tokyo Inc.,4.5586,4.5586,9+,337286144,FALSE,13,0,6014,2020-01-16T08:00:00Z,Pizzaiolo!,72757,,
"HIGGS TECHNOLOGY CO., LIMITED",4.55611,4.55611,12+,371644416,FALSE,12,0,6014,2021-04-28T07:00:00Z,Tile Master 3D - Classic Match,24612,,
Car Games,4.58593,4.58593,4+,242624512,FALSE,12.5,0,6014,2019-11-05T08:00:00Z,Car Games ·,77530,,
Kwalee Ltd,4.58628,4.58628,12+,179589120,FALSE,11,0,6014,2019-02-08T18:41:53Z,Submarine Jump!,24642,,
"Imangi Studios, LLC",4.52911,4.52911,9+,272651264,TRUE,13,0,6014,2023-05-04T07:00:00Z,Temple Run+,3109,,
"Com2uS USA, Inc.",4.65821,4.65821,4+,1566051328,FALSE,11,0,6014,2022-07-26T07:00:00Z,MLB Perfect Inning 23,10214,,
VOYAGER OYUN YAZILIM SANAYİ TİCARET ANONİM ŞİRKETİ,4.45142,4.45142,17+,324159488,FALSE,12,0,6014,2023-08-09T07:00:00Z,My Gentlemen's Club,2532,,
Felipe Braunger Valio Desenvolvimento de Sistemas Ltda,4.40624,4.40624,4+,57606144,TRUE,15,0,6014,2014-01-03T16:57:33Z,Rubiks Cube Solver & Learn,35159,,
Lion Studios,4.40916,4.40916,17+,365432832,FALSE,13,0,6014,2020-08-22T07:00:00Z,Nail Salon 3D,121159,,
AI Games FZ,4.65319,4.65319,12+,1010020352,FALSE,13.5,0,6014,2022-06-15T07:00:00Z,Kingdom Clash：Medieval Defense,2918,,
"BoomBit, Inc.",4.05363,4.05363,12+,267312128,FALSE,12,0,6014,2022-02-23T08:00:00Z,Train Ramp Jumping,1212,,
ChillyRoom,4.61454,4.61454,12+,635419648,FALSE,12,0,6014,2023-11-23T08:00:00Z,Soul Knight Prequel,1637,,
Matryoshka Games (CY) LTD,4.71627,4.71627,4+,255817728,FALSE,12.4,0,6014,2022-05-05T07:00:00Z,Farming Fever - Cooking game,2083,,
Grease Monkey Games Pty. Ltd.,4.66065,4.66065,4+,3336409088,TRUE,11,0,6014,2018-10-25T11:58:20Z,Torque Drift,41082,,
Hacngoc Manh,4.43064,4.43064,9+,277022720,FALSE,11,0,6014,2023-03-05T08:00:00Z,Galactic Dorm,4707,,
RPG RAID ROLEPLAYING GAMES LTD,4.76984,4.76984,9+,1665960960,FALSE,11,0,6014,2020-02-26T08:00:00Z,Knighthood,31635,,
Zynga Inc.,4.46834,4.46834,4+,256124928,FALSE,11,0,6014,2020-06-16T07:00:00Z,Drive Thru 3D,18226,,
SUPERBOX. Inc,4.87446,4.87446,4+,146384896,TRUE,12.5,0,6014,2023-05-01T07:00:00Z,Drop Merge® : Number Puzzle,10348,,
"Matchstick Castle Technology Co.,Ltd.",4.89175,4.89175,12+,139086848,FALSE,11,0,6014,2021-03-31T07:00:00Z,SortPuz - Water Puzzles Games,41432,,
Lion Studios,3.38612,3.38612,12+,546692096,FALSE,12.5,0,6014,2020-07-17T07:00:00Z,Element Flow,1844,,
NetEase Games,4.70686,4.70686,12+,2828704768,TRUE,10,0,6014,2018-07-06T21:55:45Z,Identity V,112920,,
Oleksii Korban,4.68545,4.68545,12+,499638272,FALSE,11,0,6014,2023-03-26T07:00:00Z,Doctor Hero - Hospital Game,5767,,
SayGames LTD,4.70309,4.70309,12+,177574912,FALSE,12,0,6014,2019-07-17T07:00:00Z,Battle Disc,234727,,
MobilityWare,4.69271,4.69271,4+,312316928,FALSE,12,0,6014,2009-03-27T02:31:17Z,Pyramid Solitaire - Card Games,334230,,
Voodoo,4.67241,4.67241,4+,266664960,FALSE,13,0,6014,2023-06-14T07:00:00Z,Bubble Tower 3D!,8532,,
Yegor Blynov,4.42361,4.42361,12+,184684544,TRUE,12,0,6014,2018-07-28T16:28:52Z,Hide Online - Hunters vs Props,23120,,
Unept,4.8,4.8,9+,56010752,FALSE,14.5,0,6014,2024-02-11T08:00:00Z,Level Devil - NOT A Troll Game,35,,
Com2uS Corp.,4.25168,4.25168,12+,2211159040,FALSE,11,0,6014,2014-06-12T03:26:47Z,Summoners War,38200,,
"Netflix, Inc.",4.82003,4.82003,17+,146291712,FALSE,15,0,6014,2023-07-20T07:00:00Z,Too Hot to Handle 2 NETFLIX,12214,,
Dramaton LTD,4.73963,4.73963,4+,370625536,FALSE,11,0,6014,2022-03-30T07:00:00Z,Go! Dolliz: 3D Doll Dress Up,79464,,
Hornet Ventures GmbH,4.6658,4.6658,12+,96904192,FALSE,14.7,0,6014,2013-02-10T09:34:48Z,BlackJack Trainer 21 Training,4626,,
New Story Inc. (Apps),4.68726,4.68726,12+,282724352,FALSE,12.5,0,6014,2023-08-16T07:00:00Z,Find Journey：Hidden Objects,28151,,
PINK POSY LLC,1.88889,1.88889,17+,236365824,FALSE,13,0,6014,2024-01-18T08:00:00Z,Super Lottery Scratcher,18,,
Lukas Oertel,4.28857,4.28857,9+,63017984,FALSE,9,0,6014,2021-05-12T07:00:00Z,Water Physics Simulation,3001,,
Lion Studios,4.70533,4.70533,12+,303791104,FALSE,12.5,0,6014,2018-09-24T07:11:39Z,Hooked Inc: Fishing Games,481391,,
SQUARE ENIX,3.97767,3.97767,17+,955769856,TRUE,12,0,6014,2017-12-14T08:00:00Z,Life Is Strange,8283,,
Fatih Can Temel,3.6,3.6,9+,236831744,FALSE,12.5,0,6014,2023-11-27T08:00:00Z,Big Punch!,5,,
Vita Studio,4.71676,4.71676,4+,164986880,FALSE,12,0,6014,2023-06-12T07:00:00Z,Vita Spider for Seniors,16742,,
Tall Team Limited,4.81597,4.81597,9+,190327808,FALSE,11,0,6014,2021-05-13T07:00:00Z,SmashKarts.io,10259,,
Infinite Flight LLC,4.24802,4.24802,4+,801939456,FALSE,13,0,6014,2012-03-19T04:55:32Z,Infinite Flight Simulator,18825,,
"HAEGIN Co., Ltd.",4.21765,4.21765,4+,1785052160,FALSE,12,0,6014,2021-04-12T07:00:00Z,Play Together,28183,,
"Hypemasters, Inc.",4.69373,4.69373,17+,1047982080,FALSE,12,0,6014,2022-06-29T07:00:00Z,World War Armies: Modern RTS,5949,,
USA TODAY,4.51044,4.51044,4+,76660736,FALSE,14,0,6014,2019-04-06T16:21:27Z,USA TODAY Games: Crossword+,5070,,
Inspired Square FZE,4.85182,4.85182,17+,213301248,FALSE,13,0,6014,2019-11-07T08:00:00Z,X2 Blocks : 2048 Number Puzzle,68575,,
Beach Bum Ltd,4.81283,4.81283,17+,278054912,FALSE,11,0,6014,2018-01-03T09:09:20Z,Spades Royale,162985,,
Fanatee,4.59443,4.59443,12+,251094016,TRUE,11,0,6014,2014-01-29T14:21:32Z,Stop - Categories Word Game,102149,,
Azur Interactive Games Limited,4.65282,4.65282,12+,314046464,TRUE,13,0,6014,2020-01-16T08:00:00Z,"I, The One - Fighting Games",83578,,
HOMA GAMES,4.46985,4.46985,12+,441922560,FALSE,12.5,0,6014,2021-09-10T07:00:00Z,Mashup Hero: Superhero Games,29471,,
Spin Master Ltd,3.96239,3.96239,4+,907597824,FALSE,12,0,6014,2020-10-07T07:00:00Z,Gabbys Dollhouse:Create & Play,1090,,
Ludia,4.66913,4.66913,9+,604908544,FALSE,11,0,6014,2016-05-26T01:15:06Z,Ninja Turtles: Legends,86639,,
